location,city,bedrooms,bathrooms,property_type,price_pkr,size_sqft,days_since_listed,price_per_sqft,log_price,size_category,city_encoded,property_type_encoded
"Bahria Town Phase 8 - Usman Block, Bahria Town Phase 8 - Safari Valley",Rawalpindi,5,6,House,29000000.0,1575.0,1.0,18412.698412698413,17.182806422433504,Medium,5,1
"Bahria Town Phase 8, Bahria Town Rawalpindi",Rawalpindi,5,6,House,26000000.0,1575.0,1.0,16507.93650793651,17.073607134447293,Medium,5,1
"Bahria Business District, Bahria Town Phase 8",Rawalpindi,1,1,House,8500000.0,697.5,1.0,12186.379928315413,15.955576839107596,Medium,5,1
"Media Town, Rawalpindi",Rawalpindi,6,6,House,62500000.0,2250.0,21.0,27777.777777777777,17.95067713070663,Large,5,1
"Bahria Town Phase 8 - Block M, Bahria Town Phase 8",Rawalpindi,3,3,House,25000000.0,1125.0,21.0,22222.222222222223,17.034386422832473,Medium,5,1
"Bahria Town Phase 8 - Usman Block, Bahria Town Phase 8 - Safari Valley",Rawalpindi,5,5,House,29500000.0,1575.0,21.0,18730.15873015873,17.19990085520835,Medium,5,1
"Bahria Town Phase 8 - Ali Block, Bahria Town Phase 8 - Safari Valley",Rawalpindi,5,6,House,32000000.0,1575.0,21.0,20317.460317460318,17.281246492014,Medium,5,1
"Bahria Town Phase 8 - Ali Block, Bahria Town Phase 8 - Safari Valley",Rawalpindi,4,4,House,19500000.0,1125.0,21.0,17333.333333333332,16.785925074816024,Medium,5,1
"Defence Road, Rawalpindi",Rawalpindi,5,5,House,12800000.0,900.0,21.0,14222.222222222223,16.36495580701484,Medium,5,1
"Defence Road, Rawalpindi",Rawalpindi,5,5,House,22799999.999999996,1350.0,21.0,16888.888888888887,16.942271137784317,Medium,5,1
"Airport Housing Society - Sector 4, Airport Housing Society",Rawalpindi,3,3,House,14000000.0,1125.0,21.0,12444.444444444445,16.454567959008102,Medium,5,1
"Bahria Town Phase 2, Bahria Town Rawalpindi",Rawalpindi,7,7,House,97500000.0,4500.0,21.0,21666.666666666668,18.395362946224484,Large,5,1
"Bahria Town Phase 3, Bahria Town Rawalpindi",Rawalpindi,5,5,House,119000000.0,4500.0,2.0,26444.444444444445,18.594634059479166,Large,5,1
"Bahria Town Phase 3, Bahria Town Rawalpindi",Rawalpindi,6,6,House,75000000.0,3375.0,2.0,22222.222222222223,18.132998684833918,Large,5,1
"Quaid-E-Azam Colony, Rawalpindi",Rawalpindi,3,3,House,12000000.0,1125.0,0.02291666666666667,10666.666666666666,16.300417291085605,Medium,5,1
"Airport Housing Society - Sector 4, Airport Housing Society",Rawalpindi,7,6,House,27500000.0,1800.0,0.25,15277.777777777777,17.129696599000436,Medium,5,1
"Bahria Town Phase 8 - Awami Villas 1, Bahria Town Phase 8",Rawalpindi,2,2,House,12000000.0,1125.0,0.7916666666666666,10666.666666666666,16.300417291085605,Medium,5,1
"Bahria Town Phase 8 - Usman Block, Bahria Town Phase 8 - Safari Valley",Rawalpindi,5,6,House,34000000.0,1575.0,1.0,21587.301587301587,17.341871111992198,Medium,5,1
"Bahria Town Phase 8, Bahria Town Rawalpindi",Rawalpindi,5,6,House,32500000.0,2250.0,1.0,14444.444444444445,17.296750678069195,Large,5,1
"Bahria Town Phase 8 - Usman Block, Bahria Town Phase 8 - Safari Valley",Rawalpindi,5,6,House,24000000.0,1575.0,1.0,15238.095238095239,16.993564429978885,Medium,5,1
"Bahria Town Phase 8 - Safari Valley, Bahria Town Phase 8",Rawalpindi,5,6,House,23000000.0,1575.0,28.0,14603.174603174602,16.951004817371683,Medium,5,1
"Bahria Town Phase 8 - Awami Villas 2, Bahria Town Phase 8",Rawalpindi,2,1,House,9500000.0,1125.0,28.0,8444.444444444445,16.066802461833923,Medium,5,1
"Bahria Business District, Bahria Town Phase 8",Rawalpindi,1,1,House,6000000.0,607.5,28.0,9876.543209876543,15.607270193858982,Medium,5,1
"Bahria Business District, Bahria Town Phase 8",Rawalpindi,2,2,House,10000000.0,1192.5,28.0,8385.744234800839,16.118095750958314,Medium,5,1
"Bahria Town Phase 8 - Block M, Bahria Town Phase 8",Rawalpindi,3,4,House,25000000.0,1125.0,28.0,22222.222222222223,17.034386422832473,Medium,5,1
"Bahria Town Phase 6, Bahria Town Rawalpindi",Rawalpindi,1,1,House,6800000.0,517.5,28.0,13140.096618357487,15.732433317205148,Medium,5,1
"Bahria Town Phase 6, Bahria Town Rawalpindi",Rawalpindi,5,6,House,36500000.0,2250.0,28.0,16222.222222222223,17.41282284594998,Large,5,1
"Bahria Town Phase 3, Bahria Town Rawalpindi",Rawalpindi,6,6,House,36000000.0,2250.0,28.0,16000.0,17.399029524198163,Large,5,1
"Askari 14, Rawalpindi",Rawalpindi,5,5,House,58500000.0,2250.0,28.0,26000.0,17.8845373292961,Large,5,1
"Media Town, Rawalpindi",Rawalpindi,6,7,House,63000000.0,2250.0,28.0,28000.0,17.958645300228824,Large,5,1
"Bahria Town Phase 3, Bahria Town Rawalpindi",Rawalpindi,5,5,House,55000000.0,2250.0,2.0,24444.444444444445,17.822843761378564,Large,5,1
"Bahria Town Phase 2, Bahria Town Rawalpindi",Rawalpindi,5,6,House,62500000.0,2250.0,2.0,27777.777777777777,17.95067713070663,Large,5,1
"Snober City - Green Villas, Snober City",Rawalpindi,1,2,House,5000000.0,675.0,1.0,7407.407407407408,15.424948670398354,Medium,5,1
"Media Town, Rawalpindi",Rawalpindi,7,6,House,59000000.0,2250.0,1.0,26222.222222222223,17.893048018819147,Large,5,1
"Ashraf Colony, Rawalpindi",Rawalpindi,3,3,House,9000000.0,1125.0,2.0,8000.0,16.012735246411598,Medium,5,1
"Bahria Town Phase 8 - Abu Bakar Block, Bahria Town Phase 8 - Safari Valley",Rawalpindi,5,6,House,22500000.0,1575.0,1.0,14285.714285714286,16.929025911619092,Medium,5,1
"Bahria Town Phase 8 - Rafi Block, Bahria Town Phase 8",Rawalpindi,3,4,House,18500000.0,1125.0,1.0,16444.444444444445,16.733281344102608,Medium,5,1
"Bahria Town Phase 8 - Block C, Bahria Town Phase 8",Rawalpindi,5,6,House,37500000.0,2250.0,1.0,16666.666666666668,17.439851517607305,Large,5,1
"Bahria Town Phase 8, Bahria Town Rawalpindi",Rawalpindi,5,6,House,43000000.0,2250.0,1.0,19111.11111111111,17.57671069691365,Large,5,1
"Bahria Intellectual Village, Bahria Town Rawalpindi",Rawalpindi,6,6,House,125000000.0,5400.0,1.0,23148.14814814815,18.643824303266577,Very Large,5,1
"Bahria Town Phase 5, Bahria Town Rawalpindi",Rawalpindi,5,6,House,115000000.0,4500.0,1.0,25555.555555555555,18.560442695023177,Large,5,1
"Bahria Town Phase 8 - Safari Homes, Bahria Town Phase 8",Rawalpindi,2,2,House,12000000.0,1125.0,1.0,10666.666666666666,16.300417291085605,Medium,5,1
"Media Town - Block B, Media Town",Rawalpindi,6,6,House,70000000.0,2790.0,28.0,25089.605734767025,18.064005814299346,Large,5,1
"Sangar Town, Rawalpindi",Rawalpindi,2,2,House,4000000.0,247.50000000000003,28.0,16161.616161616159,15.201805169084134,Small,5,1
"Airport Housing Society, Rawalpindi",Rawalpindi,4,4,House,21500000.0,1350.0,14.0,15925.925925925925,16.88356353960952,Medium,5,1
"New Lalazar, Rawalpindi",Rawalpindi,4,5,House,22500000.0,1125.0,14.0,20000.0,16.929025911619092,Medium,5,1
"Chaklala Scheme 3, Chaklala Scheme",Rawalpindi,8,7,House,90000000.0,4500.0,21.0,20000.0,18.31532023940565,Large,5,1
"Range Road, Rawalpindi",Rawalpindi,7,6,House,60000000.0,2250.0,14.0,26666.666666666668,17.909855136853043,Large,5,1
"Bahria Town Phase 8, Bahria Town Rawalpindi",Rawalpindi,5,6,House,41500000.0,2925.0,28.0,14188.034188034188,17.541204009297314,Large,5,1
"Bahria Town Phase 8 - Safari Homes, Bahria Town Phase 8",Rawalpindi,3,3,House,21800000.0,1800.0,21.0,12111.111111111111,16.897420573630875,Medium,5,1
"Bahria Town Phase 3, Bahria Town Rawalpindi",Rawalpindi,5,6,House,68000000.0,5400.0,14.0,12592.592592592593,18.035018277846262,Very Large,5,1
"Bahria Town Phase 8, Bahria Town Rawalpindi",Rawalpindi,5,6,House,55000000.0,2700.0,2.0,20370.37037037037,17.822843761378564,Large,5,1
"Capital Smart City, Rawalpindi",Rawalpindi,4,4,House,13000000.0,1125.0,0.7083333333333333,11555.555555555555,16.380459992348886,Medium,5,1
"Bahria Town Phase 8 - Abu Bakar Block, Bahria Town Phase 8 - Safari Valley",Rawalpindi,6,5,House,21000000.0,1575.0,2.0,13333.333333333334,16.860033043306743,Medium,5,1
"Capital Smart City, Rawalpindi",Rawalpindi,4,4,House,13000000.0,1125.0,0.6666666666666666,11555.555555555555,16.380459992348886,Medium,5,1
"Bahria Town Phase 8 - Awami Villas 5, Bahria Town Phase 8",Rawalpindi,2,1,House,5800000.0,787.5,0.7083333333333333,7365.079365079365,15.573368647930426,Medium,5,1
"Bahria Town Phase 8 - Ali Block, Bahria Town Phase 8 - Safari Valley",Rawalpindi,3,3,House,21500000.0,1125.0,2.0,19111.11111111111,16.88356353960952,Medium,5,1
"Bahria Town Phase 7, Bahria Town Rawalpindi",Rawalpindi,7,6,House,52500000.0,2250.0,1.0,23333.333333333332,17.77632374660947,Large,5,1
"Bahria Intellectual Village, Bahria Town Rawalpindi",Rawalpindi,2,3,House,30000000.0,1800.0,1.0,16666.666666666668,17.216707972959764,Medium,5,1
"Bahria Town Phase 8, Bahria Town Rawalpindi",Rawalpindi,5,6,House,46000000.0,2475.0,1.0,18585.858585858587,17.6441519761925,Large,5,1
"Bahria Town Phase 8, Bahria Town Rawalpindi",Rawalpindi,6,6,House,49000000.0,3150.0,1.0,15555.555555555555,17.707330876483063,Large,5,1
"Bahria Town - Safari Villas 3, Bahria Town Rawalpindi",Rawalpindi,3,5,House,47500000.0,2700.0,1.0,17592.59259259259,17.6762402900575,Large,5,1
"Bahria Town Phase 7, Bahria Town Rawalpindi",Rawalpindi,5,6,House,110000000.0,4500.0,1.0,24444.444444444445,18.5159909328476,Large,5,1
"Gulshan Abad, Rawalpindi",Rawalpindi,3,4,House,40000000.0,4500.0,1.0,8888.888888888889,17.50439003707821,Large,5,1
"Gulraiz Housing Society Phase 2, Gulraiz Housing Scheme",Rawalpindi,6,6,House,35000000.0,1575.0,1.0,22222.222222222223,17.370858648025116,Medium,5,1
"Misryal Road, Rawalpindi",Rawalpindi,2,3,House,14500000.0,1125.0,14.0,12888.888888888889,16.489659276356317,Medium,5,1
"Bahria Town Phase 8 - Eden Lake View Block, Bahria Town Phase 8",Rawalpindi,4,5,House,51500000.0,2250.0,21.0,22888.88888888889,17.75709238505144,Large,5,1
"Bahria Town Rawalpindi, Rawalpindi",Rawalpindi,2,1,House,9500000.0,1125.0,21.0,8444.444444444445,16.066802461833923,Medium,5,1
"Gulshan Abad Sector 3, Gulshan Abad",Rawalpindi,4,4,House,18000000.0,1125.0,2.0,16000.0,16.705882371415992,Medium,5,1
"Kehkashan Colony, Adiala Road",Rawalpindi,3,4,House,14000000.0,1125.0,2.0,12444.444444444445,16.454567959008102,Medium,5,1
"Bahria Town Phase 8, Bahria Town Rawalpindi",Rawalpindi,3,4,House,19000000.0,1125.0,2.0,16888.88888888889,16.759949589762293,Medium,5,1
"Bahria Town Phase 8 - Rafi Block, Bahria Town Phase 8",Rawalpindi,3,4,House,26500000.0,1125.0,2.0,23555.555555555555,17.0926553286923,Medium,5,1
"Bahria Greens - Overseas Enclave - Sector 3, Bahria Greens - Overseas Enclave",Rawalpindi,4,5,House,46500000.0,2475.0,2.0,18787.878787878788,17.65496289206296,Large,5,1
"Bahria Greens - Overseas Enclave - Sector 6, Bahria Greens - Overseas Enclave",Rawalpindi,5,6,House,90000000.0,4500.0,2.0,20000.0,18.31532023940565,Large,5,1
"Bahria Greens - Overseas Enclave - Sector 5, Bahria Greens - Overseas Enclave",Rawalpindi,5,5,House,57500000.0,2250.0,2.0,25555.555555555555,17.867295523158884,Large,5,1
"River Hills, Bahria Expressway",Rawalpindi,1,1,House,9800000.0,675.0,2.0,14518.518518518518,16.097893045681612,Medium,5,1
"Bahria Town Phase 8 - Safari Homes, Bahria Town Phase 8",Rawalpindi,2,2,House,11000000.0,1125.0,0.41666666666666663,9777.777777777777,16.213405921671733,Medium,5,1
"Capital Smart City, Rawalpindi",Rawalpindi,5,6,House,29500000.0,2250.0,0.7083333333333333,13111.111111111111,17.19990085520835,Large,5,1
"Capital Smart City, Rawalpindi",Rawalpindi,6,7,House,55000000.0,4500.0,0.7083333333333333,12222.222222222223,17.822843761378564,Large,5,1
"Airport Housing Society - Sector 4, Airport Housing Society",Rawalpindi,4,4,House,19500000.0,1125.0,1.0,17333.333333333332,16.785925074816024,Medium,5,1
"Bahria Greens - Overseas Enclave - Sector 2, Bahria Greens - Overseas Enclave",Rawalpindi,5,6,House,60000000.0,2250.0,2.0,26666.666666666668,17.909855136853043,Large,5,1
"Quaid-E-Azam Colony, Rawalpindi",Rawalpindi,7,6,House,34000000.0,3825.0,2.0,8888.888888888889,17.341871111992198,Large,5,1
"Muslim Town, Rawalpindi",Rawalpindi,4,4,House,18000000.0,675.0,2.0,26666.666666666668,16.705882371415992,Medium,5,1
"Airport Housing Society - Sector 4, Airport Housing Society",Rawalpindi,4,4,House,22000000.0,1125.0,2.0,19555.555555555555,16.906553056777135,Medium,5,1
"Bahria Town Phase 4, Bahria Town Rawalpindi",Rawalpindi,2,3,House,22500000.0,1170.0,2.0,19230.76923076923,16.929025911619092,Medium,5,1
"Gulraiz Housing Society Phase 3, Gulraiz Housing Scheme",Rawalpindi,5,6,House,32500000.0,1350.0,2.0,24074.074074074073,17.296750678069195,Medium,5,1
"Bahria Greens - Overseas Enclave - Sector 5, Bahria Greens - Overseas Enclave",Rawalpindi,6,7,House,115000000.0,4500.0,2.0,25555.555555555555,18.560442695023177,Large,5,1
"Bahria Greens - Overseas Enclave - Sector 5, Bahria Greens - Overseas Enclave",Rawalpindi,4,5,House,53000000.0,2250.0,2.0,23555.555555555555,17.78580249038432,Large,5,1
"Bahria Greens - Overseas Enclave - Sector 6, Bahria Greens - Overseas Enclave",Rawalpindi,5,6,House,52500000.0,2700.0,2.0,19444.444444444445,17.77632374660947,Large,5,1
"Bahria Hills, Bahria Town Phase 8",Rawalpindi,5,6,House,59000000.0,2475.0,2.0,23838.383838383837,17.893048018819147,Large,5,1
"Bahria Town Phase 8 - Block E, Bahria Town Phase 8",Rawalpindi,4,5,House,47500000.0,2250.0,2.0,21111.11111111111,17.6762402900575,Large,5,1
"Bahria Town Phase 5, Bahria Town Rawalpindi",Rawalpindi,4,3,House,42500000.0,2475.0,2.0,17171.717171717173,17.565014657424058,Large,5,1
"Bahria Town Phase 8 - Block A, Bahria Town Phase 8",Rawalpindi,5,6,House,86500000.0,4500.0,2.0,19222.222222222223,18.2756549834628,Large,5,1
"Bahria Town Phase 8 - Block A, Bahria Town Phase 8",Rawalpindi,6,7,House,96500000.0,5400.0,2.0,17870.37037037037,18.385053576671908,Very Large,5,1
"Bahria Town Phase 8 - Rafi Block, Bahria Town Phase 8",Rawalpindi,3,4,House,18000000.0,1125.0,1.0,16000.0,16.705882371415992,Medium,5,1
"Officer Colony, Misryal Road",Rawalpindi,6,4,House,12000000.0,900.0,0.02291666666666667,13333.333333333334,16.300417291085605,Medium,5,1
"Capital Smart City, Rawalpindi",Rawalpindi,4,5,House,24000000.0,1575.0,0.7083333333333333,15238.095238095239,16.993564429978885,Medium,5,1
"Gulshan Abad Sector 1, Gulshan Abad",Rawalpindi,3,3,House,14500000.0,1125.0,1.0,12888.888888888889,16.489659276356317,Medium,5,1
"Chaklala Scheme 3, Chaklala Scheme",Rawalpindi,4,5,House,26000000.0,1125.0,2.0,23111.11111111111,17.073607134447293,Medium,5,1
"Bahria Town Phase 4, Bahria Town Rawalpindi",Rawalpindi,5,5,House,42000000.0,2250.0,2.0,18666.666666666668,17.553180200057167,Large,5,1
"Bahria Town Phase 3, Bahria Town Rawalpindi",Rawalpindi,5,7,House,42000000.0,2250.0,2.0,18666.666666666668,17.553180200057167,Large,5,1
"Bahria Town Phase 3, Bahria Town Rawalpindi",Rawalpindi,5,6,House,45000000.0,2250.0,2.0,20000.0,17.622173069956816,Large,5,1
"Bahria Town Phase 5, Bahria Town Rawalpindi",Rawalpindi,5,6,House,39000000.0,2250.0,2.0,17333.333333333332,17.479072229734946,Large,5,1
"Bahria Town Phase 2 Extension, Bahria Town Rawalpindi",Rawalpindi,5,6,House,48000000.0,2475.0,2.0,19393.939393939392,17.6867115897055,Large,5,1
"Bahria Town Phase 4, Bahria Town Rawalpindi",Rawalpindi,5,6,House,35000000.0,2250.0,2.0,15555.555555555555,17.370858648025116,Large,5,1
"Bahria Town Phase 3, Bahria Town Rawalpindi",Rawalpindi,5,6,House,44000000.0,2250.0,2.0,19555.555555555555,17.599700214609808,Large,5,1
"Bahria Town Phase 3, Bahria Town Rawalpindi",Rawalpindi,4,4,House,39500000.0,2250.0,2.0,17555.555555555555,17.491811255187805,Large,5,1
"Bahria Town Phase 8, Bahria Town Rawalpindi",Rawalpindi,5,6,House,36000000.0,2250.0,2.0,16000.0,17.399029524198163,Large,5,1
"Bahria Town Phase 7, Bahria Town Rawalpindi",Rawalpindi,5,6,House,48000000.0,2700.0,2.0,17777.777777777777,17.6867115897055,Large,5,1
"Bahria Town Phase 8 - Block E, Bahria Town Phase 8",Rawalpindi,5,6,House,39000000.0,2250.0,2.0,17333.333333333332,17.479072229734946,Large,5,1
"Bahria Town Phase 8, Bahria Town Rawalpindi",Rawalpindi,5,6,House,30500000.0,2250.0,2.0,13555.555555555555,17.233237274364523,Large,5,1
"Bahria Town Phase 8 - Safari Homes, Bahria Town Phase 8",Rawalpindi,2,2,House,13500000.0,1125.0,2.0,12000.0,16.41820031748273,Medium,5,1
"Bahria Heights 1, Bahria Town Rawalpindi",Rawalpindi,1,2,House,17500000.0,1102.5,2.0,15873.015873015873,16.677711496036597,Medium,5,1
"Gulshan Abad, Rawalpindi",Rawalpindi,3,4,House,14000000.0,1125.0,0.9583333333333333,12444.444444444445,16.454567959008102,Medium,5,1
"Bahria Town Phase 3, Bahria Town Rawalpindi",Rawalpindi,4,5,House,58000000.0,2250.0,0.16666666666666666,25777.777777777777,17.87595358575207,Large,5,1
"Bahria Town Phase 6, Bahria Town Rawalpindi",Rawalpindi,5,6,House,46000000.0,2250.0,0.16666666666666666,20444.444444444445,17.6441519761925,Large,5,1
"Punjab Government Servant Housing Foundation (Pgshf), Rawalpindi",Rawalpindi,6,6,House,53000000.0,4500.0,0.9583333333333333,11777.777777777777,17.78580249038432,Large,5,1
"Capital Smart City, Rawalpindi",Rawalpindi,4,4,House,14500000.0,1125.0,2.0,12888.888888888889,16.489659276356317,Medium,5,1
"Airport Housing Society, Rawalpindi",Rawalpindi,4,5,House,23900000.0,1350.0,2.0,17703.703703703704,16.98938905874274,Medium,5,1
"Punjab Government Servant Housing Foundation (Pgshf), Rawalpindi",Rawalpindi,4,4,House,25500000.0,1575.0,2.0,16190.47619047619,17.05418904934434,Medium,5,1
"Bahria Town - Safari Villas 3, Bahria Town Rawalpindi",Rawalpindi,4,4,House,67500000.0,4050.0,0.08333333333333333,16666.666666666668,18.02763817065757,Large,5,1
"Bahria Town - Safari Villas 3, Bahria Town Rawalpindi",Rawalpindi,3,4,House,65000000.0,5400.0,2.0,12037.037037037036,17.989897843244528,Very Large,5,1
"Bahria Town Phase 1, Bahria Town Rawalpindi",Rawalpindi,5,5,House,67000000.0,4500.0,2.0,14888.888888888889,18.020203192280615,Large,5,1
"Bahria Town Phase 8, Bahria Town Rawalpindi",Rawalpindi,3,3,House,20000000.0,1125.0,2.0,17777.777777777777,16.811242881518265,Medium,5,1
"Chaklala Scheme 3, Chaklala Scheme",Rawalpindi,7,7,House,26500000.0,1575.0,2.0,16825.396825396827,17.0926553286923,Medium,5,1
"Bahria Town Phase 8 - Ali Block, Bahria Town Phase 8 - Safari Valley",Rawalpindi,5,6,House,36000000.0,1575.0,2.0,22857.14285714286,17.399029524198163,Medium,5,1
"Bahria Town Phase 8 - Rafi Block, Bahria Town Phase 8",Rawalpindi,3,4,House,20000000.0,1125.0,2.0,17777.777777777777,16.811242881518265,Medium,5,1
"Bahria Town Phase 8, Bahria Town Rawalpindi",Rawalpindi,6,5,House,33000000.0,1575.0,2.0,20952.380952380954,17.312018149733785,Medium,5,1
"Bahria Town Phase 8, Bahria Town Rawalpindi",Rawalpindi,5,6,House,86000000.0,4500.0,2.0,19111.11111111111,18.26985786584569,Large,5,1
"Bahria Town Phase 3, Bahria Town Rawalpindi",Rawalpindi,5,6,House,115000000.0,4500.0,0.16666666666666666,25555.555555555555,18.560442695023177,Large,5,1
"Bahria Heights 6, Bahria Town Phase 8 - Umer Block",Rawalpindi,1,2,House,12500000.0,832.5,1.0,15015.015015015015,16.341239282272525,Medium,5,1
"Bahria Heights 1, Bahria Town Rawalpindi",Rawalpindi,1,2,House,12500000.0,810.0,2.0,15432.098765432098,16.341239282272525,Medium,5,1
"Gulshan Abad Sector 2, Gulshan Abad",Rawalpindi,6,6,House,33500000.0,2250.0,3.0,14888.888888888889,17.32705602664604,Large,5,1
"Gulshan Abad Sector 3, Gulshan Abad",Rawalpindi,3,4,House,21000000.0,2250.0,3.0,9333.333333333334,16.860033043306743,Large,5,1
"Punjab Government Servant Housing Foundation (Pgshf), Rawalpindi",Rawalpindi,6,6,House,50000000.0,4500.0,3.0,11111.111111111111,17.72753358339242,Large,5,1
"Bahria Town Phase 8, Bahria Town Rawalpindi",Rawalpindi,3,3,House,21500000.0,1125.0,3.0,19111.11111111111,16.88356353960952,Medium,5,1
"Bahria Town Phase 8, Bahria Town Rawalpindi",Rawalpindi,5,6,House,52500000.0,3825.0,3.0,13725.490196078432,17.77632374660947,Large,5,1
"Bahria Town Phase 8, Bahria Town Rawalpindi",Rawalpindi,2,2,House,7000000.0,922.4999999999999,3.0,7588.075880758808,15.76142084987672,Medium,5,1
"Capital Smart City, Rawalpindi",Rawalpindi,4,4,House,18500000.0,1125.0,0.7083333333333333,16444.444444444445,16.733281344102608,Medium,5,1
"Capital Smart City, Rawalpindi",Rawalpindi,6,7,House,55000000.0,4500.0,0.7083333333333333,12222.222222222223,17.822843761378564,Large,5,1
"Bahria Town Phase 8 - Awami Villas 3, Bahria Town Phase 8",Rawalpindi,2,1,House,5000000.0,787.5,0.7083333333333333,6349.206349206349,15.424948670398354,Medium,5,1
"Bahria Town Phase 8 - Awami Villas 3, Bahria Town Phase 8",Rawalpindi,2,1,House,6000000.0,787.5,0.7083333333333333,7619.047619047619,15.607270193858982,Medium,5,1
"Satellite Town, Rawalpindi",Rawalpindi,7,6,House,70000000.0,1575.0,1.0,44444.444444444445,18.064005814299346,Medium,5,1
"Gulshan Abad, Rawalpindi",Rawalpindi,3,4,House,14400000.0,1125.0,2.0,12800.0,16.48273883399067,Medium,5,1
"Khayaban-E-Sir Syed, Rawalpindi",Rawalpindi,10,7,House,85000000.0,2475.0,2.0,34343.43434343435,18.258161826219297,Large,5,1
"Bahria Town - Safari Villas, Bahria Town Rawalpindi",Rawalpindi,5,5,House,92000000.0,4500.0,2.0,20444.444444444445,18.33729914588288,Large,5,1
"Bahria Heights 1, Bahria Town Rawalpindi",Rawalpindi,1,2,House,17000000.0,1057.5,2.0,16075.65011820331,16.648723960844016,Medium,5,1
